00:00.05,42.15201054079935,-84.52898307583611,0.19992691556107187
00:00.09,21.737459303933804,-158.8247580610645,0.19992667506122974
00:00.11,42.82676080264994,-87.8976186416641,0.19992655895331127
00:00.25,24.986484514963124,-142.1403062472825,0.19992574643823952
00:00.33,33.44121264482608,-111.06984621705938,0.19992526933836097
00:00.39,37.668126819442165,-107.17768473664677,0.20227235635008084
00:00.44,45.37187139941156,-111.35410379530475,0.19992463419390133
00:00.48,44.731714197022086,-85.57366157812754,0.19992440748697896
00:00.55,33.61375497150041,-87.55509613110553,0.19992402774758194
00:01.01,28.55281367412563,-83.01563908694564,0.19992369662842252
00:01.08,36.69315820038439,-118.02945588341706,0.20828283131464204
00:01.16,28.73592405337061,-93.09902284353336,0.19992281878038246
00:01.19,29.081230941516267,-94.77754658662718,0.19992266747265505
00:01.24,39.68334043021437,-81.35248704573576,0.1999223275718202
00:01.29,37.25017329924725,-88.45171321529787,0.19992206178585895
00:01.33,35.017429850409954,-91.3261089692967,0.19992184917480352
00:01.36,32.904500820277946,-112.35885086521007,0.19992168925753628
00:01.43,26.62265401537414,-80.12373815822099,0.19992123426079098
00:01.45,38.296416341923845,-98.29384672435216,0.19992116903995513
00:01.49,35.976173400349055,-82.99632228314222,0.19992093638340497
00:01.57,37.04928896424805,-75.57463588117066,0.1999204634851874
00:02.00,36.418811169678506,-121.07997686204862,0.1999203072620828
00:02.04,43.865270944586996,-114.75242064660209,0.19992005794044815
00:02.08,34.56527417659191,-119.13400395792243,0.2002176365131707
00:02.12,34.410831207208105,-118.91333310324936,0.20114309709807202
00:02.16,30.690567768506426,-80.10991157778565,0.1999193766896207
00:02.20,33.545840214329914,-85.04224446975063,0.1999191580081265
00:02.24,35.19742619159908,-119.76208216722745,0.19991887857833388
00:02.28,53.91504056621329,-130.0004410191895,0.1999187037419374
00:02.31,32.80318233403007,-116.96958976773102,0.1999184991397575
00:02.38,37.05919741735937,-119.1720656560608,0.2013889145505033
00:02.43,37.652296385827015,-78.32565431611998,0.19991780689184913
00:02.46,34.127573481149085,-80.96852552782745,0.1999176519368007
00:02.51,39.73184591163522,-99.37432015390907,0.19991735994547583
00:02.56,41.7866031556774,-82.5813076928672,0.19991705201588691
00:03.02,33.95303552344346,-79.48906467041296,0.19991669736667902
00:03.08,32.13509396376996,-83.112944325423,0.19991637030003465
00:03.12,40.129804747307105,-81.47874981550774,0.19991612321397906
00:03.17,30.09528231836744,-98.47086716431565,0.19991585958888017
00:03.20,33.76870491398968,-91.22407779550969,0.19991570696286404
00:03.26,36.16544211585537,-79.87010302687952,0.19991537082734503
00:03.32,40.30192749812744,-79.21432370225266,0.19991501303113018
00:03.34,36.74112229927343,-113.32027575778196,0.21680965499680838
00:03.36,35.94961407166652,-79.77977012139125,0.1999147614995501
00:03.42,43.47873739845201,-94.45323371333964,0.19991442334334852
00:03.45,29.400706287291086,-92.46776889326549,0.19991426541337126
00:03.52,21.47600634119172,-158.2611169169097,0.19991384800897632
00:03.56,38.14001380160656,-109.44387407724076,0.4482687481203407
00:04.00,32.59417621798282,-84.31220008441828,0.19991338002906708
00:04.04,38.61248453142636,-108.13463291877684,0.7587393064574088
00:04.10,28.89155094010978,-86.61838347959846,0.1999128214969706
00:04.14,38.346752401286864,-122.22665859696326,0.19991261000580252
00:04.19,26.612100978227758,-80.25969139697419,0.19991229626848991
00:04.31,40.572280758118325,-78.58278760376342,0.19991163039221835
00:04.40,38.42999306304097,-85.87870095953036,0.19991106964644054
00:04.45,29.6019038825158,-96.52143617618607,0.19991079049240976
00:04.54,29.61893661612625,-96.03485877238602,0.19991026464039005
00:05.00,36.445335597598515,-82.4979849436883,0.1999099497642236
00:05.03,42.693377710055444,-77.8484638961095,0.19990978659448405
00:05.08,40.31754456750306,-74.26893641974715,0.19990948607017525
00:05.12,36.871039747449984,-114.38769804593235,1.46148864423077
00:05.17,31.742582550246112,-79.67521424597483,0.1999089846117558
00:05.20,39.76405098649002,-74.0718356972821,0.19990876730458776
00:05.24,38.60175641281131,-89.97811210438189,0.19990853573545195
00:05.29,30.064456563470998,-95.38803673780144,0.19990829190307569
00:05.33,37.716612214649786,-95.32206075036312,0.1999080647982585
00:05.38,37.885282793124205,-104.77388121016762,0.19990775905734956
00:05.41,35.780040827919194,-120.29975157601939,0.1999075975872409
00:05.45,39.26347128016977,-106.61624601729784,0.2390462368369498
00:05.48,34.651369411951876,-119.1533438879581,0.2015223228225558
00:05.53,36.03167824469094,-80.6047811024537,0.19990688047243113
00:05.56,37.469016631912794,-121.57026569487341,0.19990671841171623
00:06.05,58.46583992392917,-144.53226865325894,0.19990619374838065
00:06.07,33.54370052284116,-86.5052492186807,0.19990610258828737
00:06.10,34.800299755723415,-104.20954784178572,0.1999059017297555
00:06.13,46.54580957391531,-107.99621518540745,0.19990575846883668
00:06.16,41.42972412708335,-84.56629435144207,0.19990557794322864
00:06.22,42.16157560906126,-84.0409262611,0.19990522359058832
00:06.29,30.274657991070654,-96.36918472541718,0.19990482590511893
00:06.34,35.95156786387858,-119.2312359431922,0.19990454057972443
00:06.37,36.69363139221829,-107.96533396940377,0.1999043630389308
00:06.40,38.96292113540795,-86.64793941774167,0.19990421250256638
00:06.42,33.23674786978739,-78.50987794437305,0.19990406999841207
00:06.47,38.9182231089612,-90.22390400843848,0.19990379935972064
00:06.51,36.53609253528748,-120.69804238336508,0.1999035408711027
00:06.54,30.711315796162197,-97.11532815933755,0.19990337791240886
00:06.59,22.520312722847663,-69.79905098424601,0.19990308756105657
00:07.01,36.322097638152684,-114.48141505832639,1.2965324975759092
00:07.05,36.35626204215296,-85.25984977794774,0.19990277162489106
00:07.11,33.83133822305996,-106.05585561764946,0.19990239016545977
00:07.20,40.253849840879326,-79.16706218185737,0.19990191208162067
00:07.28,46.25967974471186,-105.45541942365384,0.21235618138942253
00:07.32,35.84318781572256,-105.79449321792649,0.19990118568907458
00:07.35,36.64987892245327,-121.13988269432586,0.1999010574595899
00:07.40,33.68768612923553,-90.09358912305021,0.19990077023012828
00:07.47,35.26282459452064,-93.38882608174985,0.19990035340633905
00:07.51,36.28224009461975,-116.10076378875877,0.20099201263775868
00:07.56,18.568239242656134,-66.04908471680754,0.19989983436537237
00:08.01,36.4789230536537,-119.69816036794512,0.1998995138683888
00:08.06,29.98876457294864,-92.87629179109784,0.19989922550852207
00:08.11,36.162962514711936,-119.20686199898276,0.19989897239938653
00:08.14,40.56693642683396,-94.8891699469766,0.19989879550627113
00:08.18,40.67691715427088,-100.24051341637929,0.19989856277770562
00:08.24,42.38033428191653,-99.61363791287623,0.1998982052092616
00:08.28,32.76225373577206,-93.59815585960706,0.19989800686908243
